return_id,order_id,product_id,customer_id,return_date,return_reason,return_amount,refund_status,refund_days,category
RET003173,ORD0016753,PROD0584,CUST02132,2021-05-30,Size Issue,2651.0,Rejected,10,Toys & Games
RET003174,ORD0016753,PROD0190,CUST02132,2021-05-30,Wrong Item,2920.0,Refunded,8,Automotive
RET003175,ORD0016756,PROD0416,CUST00761,2020-12-01,Damaged in Transit,2350.0,Refunded,7,Fashion
RET003176,ORD0016756,PROD0215,CUST00761,2020-12-01,Defective Product,1826.0,Rejected,7,Books
RET003177,ORD0016756,PROD0533,CUST00761,2020-12-01,Defective Product,17310.0,Refunded,5,Office Supplies
RET003178,ORD0016756,PROD0122,CUST00761,2020-12-01,Size Issue,29678.0,Refunded,9,Sports & Fitness
RET003179,ORD0016757,PROD0376,CUST04535,2024-02-19,Better Price Found,1897.0,Refunded,14,Beauty & Health
RET003180,ORD0016757,PROD0508,CUST04535,2024-02-19,Size Issue,25876.0,Pending,9,Automotive
RET003181,ORD0016757,PROD0479,CUST04535,2024-02-19,Better Price Found,8812.0,Refunded,6,Home & Kitchen
RET003182,ORD0016757,PROD0115,CUST04535,2024-02-19,Changed Mind,5120.0,Refunded,6,Toys & Games
RET003183,ORD0016790,PROD0346,CUST03295,2022-10-17,Size Issue,36828.0,Refunded,8,Home & Kitchen
RET003184,ORD0016790,PROD0175,CUST03295,2022-10-17,Damaged in Transit,1788.0,Refunded,11,Grocery
RET003185,ORD0016790,PROD0472,CUST03295,2022-10-17,Damaged in Transit,52916.0,Refunded,13,Home & Kitchen
RET003186,ORD0016813,PROD0654,CUST03364,2024-07-03,Damaged in Transit,115744.0,Refunded,12,Electronics
RET003187,ORD0016833,PROD0361,CUST00547,2024-04-25,Size Issue,43982.0,Refunded,11,Home & Kitchen
RET003188,ORD0016833,PROD0138,CUST00547,2024-04-25,Wrong Item,3935.0,Refunded,7,Fashion
RET003189,ORD0016836,PROD0434,CUST01721,2021-02-04,Better Price Found,1842.0,Rejected,10,Sports & Fitness
RET003190,ORD0016866,PROD0623,CUST04291,2020-01-29,Changed Mind,13832.0,Pending,14,Office Supplies
RET003191,ORD0016881,PROD0172,CUST03458,2024-08-02,Defective Product,4330.0,Refunded,7,Fashion
RET003192,ORD0016901,PROD0351,CUST03899,2022-05-20,Damaged in Transit,7676.0,Refunded,3,Sports & Fitness
RET003193,ORD0016901,PROD0505,CUST03899,2022-05-20,Damaged in Transit,5648.0,Refunded,12,Fashion
RET003194,ORD0016901,PROD0446,CUST03899,2022-05-20,Damaged in Transit,1424.0,Refunded,10,Books
RET003195,ORD0016901,PROD0052,CUST03899,2022-05-20,Defective Product,130810.0,Refunded,13,Electronics
RET003196,ORD0016905,PROD0013,CUST01903,2022-07-12,Defective Product,26917.0,Refunded,8,Electronics
RET003197,ORD0016905,PROD0030,CUST01903,2022-07-12,Size Issue,6202.0,Pending,9,Sports & Fitness
RET003198,ORD0016905,PROD0405,CUST01903,2022-07-12,Better Price Found,3104.0,Refunded,7,Fashion
RET003199,ORD0016915,PROD0209,CUST03164,2021-12-21,Wrong Item,10187.0,Refunded,5,Sports & Fitness
RET003200,ORD0016919,PROD0084,CUST04177,2025-01-21,Wrong Item,17260.0,Refunded,6,Automotive
RET003201,ORD0016919,PROD0148,CUST04177,2025-01-21,Better Price Found,36422.0,Pending,9,Electronics
RET003202,ORD0016919,PROD0392,CUST04177,2025-01-21,Wrong Item,15976.0,Refunded,5,Sports & Fitness
RET003203,ORD0016919,PROD0775,CUST04177,2025-01-21,Size Issue,23699.0,Refunded,6,Home & Kitchen
RET003204,ORD0016922,PROD0743,CUST03183,2021-04-08,Wrong Item,2494.0,Rejected,3,Beauty & Health
RET003205,ORD0016935,PROD0402,CUST00754,2024-07-01,Better Price Found,3460.0,Refunded,8,Office Supplies
RET003206,ORD0016935,PROD0510,CUST00754,2024-07-01,Size Issue,15609.0,Pending,12,Electronics
RET003207,ORD0016941,PROD0088,CUST02734,2021-01-10,Wrong Item,42059.0,Refunded,7,Electronics
RET003208,ORD0016942,PROD0258,CUST03964,2023-07-31,Better Price Found,1721.0,Pending,7,Beauty & Health
RET003209,ORD0016943,PROD0329,CUST00250,2024-05-12,Wrong Item,3520.0,Refunded,5,Grocery
RET003210,ORD0016943,PROD0285,CUST00250,2024-05-12,Changed Mind,31026.0,Refunded,12,Home & Kitchen
RET003211,ORD0016953,PROD0794,CUST02346,2024-08-09,Damaged in Transit,362.0,Refunded,8,Toys & Games
RET003212,ORD0016953,PROD0349,CUST02346,2024-08-09,Wrong Item,256.0,Pending,11,Toys & Games
RET003213,ORD0016953,PROD0434,CUST02346,2024-08-09,Wrong Item,1842.0,Pending,4,Sports & Fitness
RET003214,ORD0016953,PROD0755,CUST02346,2024-08-09,Changed Mind,110204.0,Refunded,14,Electronics
RET003215,ORD0016961,PROD0127,CUST00182,2020-12-01,Size Issue,1067.0,Refunded,12,Sports & Fitness
RET003216,ORD0016961,PROD0593,CUST00182,2020-12-01,Defective Product,20766.0,Refunded,9,Home & Kitchen
RET003217,ORD0016966,PROD0068,CUST00753,2021-01-30,Wrong Item,39054.0,Refunded,9,Electronics
RET003218,ORD0016966,PROD0089,CUST00753,2021-01-30,Defective Product,2690.0,Refunded,8,Office Supplies
RET003219,ORD0016980,PROD0528,CUST02180,2020-03-01,Changed Mind,29472.0,Refunded,8,Home & Kitchen
RET003220,ORD0016983,PROD0536,CUST03498,2023-08-14,Wrong Item,260.0,Pending,6,Grocery
RET003221,ORD0016988,PROD0670,CUST02758,2022-03-06,Wrong Item,2528.0,Refunded,12,Books
RET003222,ORD0017003,PROD0650,CUST01906,2022-06-03,Size Issue,372.0,Refunded,8,Books
RET003223,ORD0017003,PROD0359,CUST01906,2022-06-03,Changed Mind,4528.0,Refunded,6,Office Supplies
RET003224,ORD0017006,PROD0545,CUST04717,2024-11-14,Damaged in Transit,179674.0,Refunded,11,Electronics
RET003225,ORD0017006,PROD0800,CUST04717,2024-11-14,Better Price Found,31755.0,Refunded,6,Sports & Fitness
RET003226,ORD0017006,PROD0067,CUST04717,2024-11-14,Defective Product,3794.0,Rejected,11,Toys & Games
RET003227,ORD0017006,PROD0574,CUST04717,2024-11-14,Damaged in Transit,84334.0,Refunded,3,Electronics
RET003228,ORD0017007,PROD0465,CUST01818,2023-12-19,Changed Mind,573.0,Refunded,12,Grocery
RET003229,ORD0017007,PROD0792,CUST01818,2023-12-19,Damaged in Transit,308.0,Pending,11,Books
RET003230,ORD0017012,PROD0434,CUST04674,2024-10-09,Wrong Item,7368.0,Refunded,13,Sports & Fitness
RET003231,ORD0017019,PROD0264,CUST01010,2022-02-10,Damaged in Transit,37416.0,Rejected,7,Electronics
RET003232,ORD0017037,PROD0723,CUST02233,2022-01-24,Size Issue,3125.0,Refunded,10,Beauty & Health
RET003233,ORD0017043,PROD0456,CUST00467,2020-04-23,Size Issue,3262.0,Pending,12,Beauty & Health
RET003234,ORD0017052,PROD0386,CUST01278,2023-12-29,Changed Mind,4154.0,Pending,13,Fashion
RET003235,ORD0017052,PROD0740,CUST01278,2023-12-29,Defective Product,1105.0,Refunded,14,Grocery
RET003236,ORD0017052,PROD0207,CUST01278,2023-12-29,Wrong Item,981.0,Pending,7,Books
RET003237,ORD0017052,PROD0545,CUST01278,2023-12-29,Defective Product,359348.0,Refunded,4,Electronics
RET003238,ORD0017060,PROD0719,CUST02472,2023-12-17,Better Price Found,1174.0,Refunded,11,Books
RET003239,ORD0017074,PROD0665,CUST02301,2021-12-24,Damaged in Transit,99100.0,Refunded,14,Electronics
RET003240,ORD0017075,PROD0164,CUST02372,2020-07-10,Better Price Found,2409.0,Refunded,8,Beauty & Health
RET003241,ORD0017075,PROD0625,CUST02372,2020-07-10,Changed Mind,2723.0,Refunded,10,Toys & Games
RET003242,ORD0017075,PROD0429,CUST02372,2020-07-10,Size Issue,1824.0,Refunded,8,Office Supplies
RET003243,ORD0017075,PROD0461,CUST02372,2020-07-10,Wrong Item,401.0,Pending,14,Office Supplies
RET003244,ORD0017085,PROD0064,CUST04874,2021-06-16,Changed Mind,136.0,Pending,8,Books
RET003245,ORD0017085,PROD0783,CUST04874,2021-06-16,Size Issue,113666.0,Pending,10,Electronics
RET003246,ORD0017087,PROD0368,CUST02426,2024-10-29,Damaged in Transit,4299.0,Pending,11,Beauty & Health
RET003247,ORD0017091,PROD0791,CUST01347,2021-02-26,Wrong Item,2184.0,Refunded,13,Fashion
RET003248,ORD0017091,PROD0196,CUST01347,2021-02-26,Wrong Item,798.0,Refunded,8,Books
RET003249,ORD0017091,PROD0370,CUST01347,2021-02-26,Size Issue,4099.0,Refunded,12,Fashion
RET003250,ORD0017091,PROD0467,CUST01347,2021-02-26,Changed Mind,2602.0,Refunded,8,Beauty & Health
RET003251,ORD0017092,PROD0046,CUST04338,2024-03-05,Defective Product,14556.0,Refunded,4,Electronics
RET003252,ORD0017092,PROD0131,CUST04338,2024-03-05,Defective Product,10446.0,Pending,5,Office Supplies
RET003253,ORD0017092,PROD0232,CUST04338,2024-03-05,Changed Mind,738.0,Pending,14,Books
RET003254,ORD0017096,PROD0605,CUST04623,2020-09-26,Wrong Item,29976.0,Refunded,3,Sports & Fitness
RET003255,ORD0017096,PROD0396,CUST04623,2020-09-26,Defective Product,61322.0,Pending,9,Home & Kitchen
RET003256,ORD0017098,PROD0240,CUST00822,2024-11-16,Changed Mind,3186.0,Refunded,12,Beauty & Health
RET003257,ORD0017099,PROD0199,CUST03660,2023-12-15,Size Issue,4056.0,Refunded,14,Fashion
RET003258,ORD0017114,PROD0195,CUST00503,2020-11-21,Wrong Item,3247.0,Rejected,7,Automotive
RET003259,ORD0017114,PROD0597,CUST00503,2020-11-21,Size Issue,627.0,Refunded,10,Books
RET003260,ORD0017114,PROD0269,CUST00503,2020-11-21,Size Issue,3942.0,Refunded,5,Sports & Fitness
RET003261,ORD0017114,PROD0620,CUST00503,2020-11-21,Size Issue,1391.0,Refunded,10,Books
RET003262,ORD0017114,PROD0374,CUST00503,2020-11-21,Wrong Item,1424.0,Refunded,6,Toys & Games
RET003263,ORD0017116,PROD0481,CUST00442,2024-08-27,Wrong Item,3161.0,Refunded,8,Beauty & Health
RET003264,ORD0017122,PROD0003,CUST04195,2020-03-31,Defective Product,25338.0,Refunded,5,Electronics
RET003265,ORD0017122,PROD0605,CUST04195,2020-03-31,Wrong Item,80934.0,Refunded,12,Sports & Fitness
RET003266,ORD0017124,PROD0180,CUST03756,2023-01-20,Defective Product,36432.0,Refunded,8,Home & Kitchen
RET003267,ORD0017124,PROD0397,CUST03756,2023-01-20,Changed Mind,5226.0,Refunded,6,Automotive
RET003268,ORD0017133,PROD0302,CUST01462,2022-07-19,Wrong Item,2206.0,Refunded,7,Beauty & Health
RET003269,ORD0017133,PROD0669,CUST01462,2022-07-19,Damaged in Transit,16110.0,Refunded,4,Home & Kitchen
RET003270,ORD0017136,PROD0605,CUST04220,2021-08-10,Wrong Item,29976.0,Refunded,6,Sports & Fitness
RET003271,ORD0017139,PROD0235,CUST04580,2024-08-19,Wrong Item,3369.0,Refunded,9,Toys & Games
RET003272,ORD0017139,PROD0667,CUST04580,2024-08-19,Defective Product,14598.0,Refunded,8,Home & Kitchen
RET003273,ORD0017143,PROD0552,CUST03808,2024-09-04,Wrong Item,3232.0,Refunded,11,Beauty & Health
RET003274,ORD0017145,PROD0697,CUST03635,2022-12-10,Better Price Found,16588.0,Refunded,5,Sports & Fitness
RET003275,ORD0017153,PROD0257,CUST04147,2020-09-17,Size Issue,27147.0,Refunded,4,Electronics
RET003276,ORD0017156,PROD0472,CUST01857,2021-07-22,Changed Mind,26458.0,Pending,4,Home & Kitchen
RET003277,ORD0017158,PROD0477,CUST01598,2024-10-27,Size Issue,6870.0,Pending,6,Fashion
RET003278,ORD0017159,PROD0102,CUST03693,2023-12-20,Defective Product,36933.0,Refunded,3,Electronics
RET003279,ORD0017159,PROD0718,CUST03693,2023-12-20,Changed Mind,45412.0,Pending,14,Home & Kitchen
RET003280,ORD0017162,PROD0683,CUST00734,2020-03-18,Wrong Item,336.0,Pending,14,Books
RET003281,ORD0017162,PROD0139,CUST00734,2020-03-18,Better Price Found,13788.0,Refunded,3,Home & Kitchen
RET003282,ORD0017162,PROD0714,CUST00734,2020-03-18,Wrong Item,7641.0,Refunded,12,Sports & Fitness
RET003283,ORD0017191,PROD0199,CUST00755,2020-07-19,Changed Mind,1622.0,Refunded,14,Fashion
RET003284,ORD0017191,PROD0279,CUST00755,2020-07-19,Damaged in Transit,1053.0,Refunded,8,Grocery
RET003285,ORD0017191,PROD0591,CUST00755,2020-07-19,Damaged in Transit,778.0,Refunded,13,Grocery
RET003286,ORD0017191,PROD0710,CUST00755,2020-07-19,Changed Mind,25574.0,Refunded,13,Sports & Fitness
RET003287,ORD0017191,PROD0129,CUST00755,2020-07-19,Size Issue,8935.0,Refunded,7,Automotive
RET003288,ORD0017202,PROD0738,CUST00343,2024-03-02,Better Price Found,2505.0,Refunded,13,Beauty & Health
RET003289,ORD0017202,PROD0278,CUST00343,2024-03-02,Defective Product,15651.0,Refunded,9,Toys & Games
RET003290,ORD0017202,PROD0466,CUST00343,2024-03-02,Wrong Item,58752.0,Refunded,5,Home & Kitchen
RET003291,ORD0017206,PROD0421,CUST04519,2022-07-04,Size Issue,6258.0,Refunded,10,Fashion
RET003292,ORD0017206,PROD0796,CUST04519,2022-07-04,Defective Product,4172.0,Refunded,8,Office Supplies
RET003293,ORD0017218,PROD0283,CUST04010,2021-01-05,Better Price Found,255.0,Refunded,6,Grocery
RET003294,ORD0017219,PROD0291,CUST00092,2023-03-03,Size Issue,2752.0,Refunded,6,Office Supplies
RET003295,ORD0017240,PROD0446,CUST01552,2022-11-24,Changed Mind,1424.0,Refunded,3,Books
RET003296,ORD0017243,PROD0240,CUST02460,2022-03-04,Wrong Item,3186.0,Refunded,6,Beauty & Health
RET003297,ORD0017250,PROD0696,CUST00271,2020-06-16,Better Price Found,1863.0,Refunded,12,Books
RET003298,ORD0017250,PROD0049,CUST00271,2020-06-16,Size Issue,995.0,Refunded,6,Sports & Fitness
RET003299,ORD0017250,PROD0226,CUST00271,2020-06-16,Size Issue,20030.0,Refunded,11,Home & Kitchen
RET003300,ORD0017263,PROD0419,CUST02674,2023-01-03,Defective Product,3238.0,Refunded,5,Automotive
RET003301,ORD0017263,PROD0488,CUST02674,2023-01-03,Defective Product,8846.0,Refunded,14,Fashion
RET003302,ORD0017266,PROD0350,CUST02176,2021-03-14,Damaged in Transit,32046.0,Refunded,4,Sports & Fitness
RET003303,ORD0017266,PROD0247,CUST02176,2021-03-14,Wrong Item,936.0,Refunded,7,Books
RET003304,ORD0017266,PROD0016,CUST02176,2021-03-14,Wrong Item,2307.0,Refunded,6,Books
RET003305,ORD0017276,PROD0170,CUST04275,2021-12-15,Wrong Item,980.0,Refunded,11,Grocery
RET003306,ORD0017279,PROD0469,CUST04903,2020-12-03,Damaged in Transit,36.0,Rejected,11,Grocery
RET003307,ORD0017280,PROD0221,CUST01549,2022-04-28,Damaged in Transit,31570.0,Refunded,14,Home & Kitchen
RET003308,ORD0017280,PROD0166,CUST01549,2022-04-28,Damaged in Transit,14768.0,Refunded,13,Fashion
RET003309,ORD0017303,PROD0372,CUST04293,2021-03-24,Size Issue,738.0,Pending,4,Books
RET003310,ORD0017303,PROD0256,CUST04293,2021-03-24,Better Price Found,4258.0,Refunded,8,Home & Kitchen
RET003311,ORD0017303,PROD0289,CUST04293,2021-03-24,Wrong Item,959.0,Refunded,3,Books
RET003312,ORD0017303,PROD0720,CUST04293,2021-03-24,Changed Mind,15150.0,Refunded,5,Home & Kitchen
RET003313,ORD0017327,PROD0379,CUST03287,2023-04-13,Damaged in Transit,416.0,Refunded,12,Grocery
RET003314,ORD0017341,PROD0203,CUST03921,2021-04-05,Better Price Found,9366.0,Refunded,11,Fashion
RET003315,ORD0017350,PROD0401,CUST03137,2023-10-28,Damaged in Transit,77884.0,Refunded,5,Home & Kitchen
RET003316,ORD0017350,PROD0646,CUST03137,2023-10-28,Changed Mind,41178.0,Pending,5,Sports & Fitness
RET003317,ORD0017359,PROD0333,CUST01943,2021-08-03,Changed Mind,1156.0,Rejected,9,Home & Kitchen
RET003318,ORD0017359,PROD0552,CUST01943,2021-08-03,Defective Product,3232.0,Rejected,4,Beauty & Health
RET003319,ORD0017359,PROD0703,CUST01943,2021-08-03,Size Issue,13059.0,Refunded,14,Electronics
RET003320,ORD0017359,PROD0640,CUST01943,2021-08-03,Size Issue,6680.0,Refunded,14,Toys & Games
RET003321,ORD0017368,PROD0325,CUST01163,2020-06-02,Defective Product,8677.0,Refunded,8,Automotive
RET003322,ORD0017389,PROD0442,CUST02251,2022-11-01,Better Price Found,686.0,Refunded,11,Grocery
RET003323,ORD0017417,PROD0612,CUST02446,2020-11-23,Size Issue,277.0,Refunded,5,Grocery
RET003324,ORD0017437,PROD0353,CUST00433,2022-04-19,Better Price Found,42694.0,Refunded,6,Electronics
RET003325,ORD0017437,PROD0306,CUST00433,2022-04-19,Size Issue,7918.0,Pending,8,Beauty & Health
RET003326,ORD0017437,PROD0203,CUST00433,2022-04-19,Better Price Found,4683.0,Refunded,3,Fashion
RET003327,ORD0017438,PROD0630,CUST02064,2024-10-30,Changed Mind,2708.0,Refunded,5,Fashion
RET003328,ORD0017439,PROD0391,CUST02619,2022-11-18,Wrong Item,24580.0,Refunded,12,Home & Kitchen
RET003329,ORD0017441,PROD0653,CUST01697,2024-01-27,Defective Product,3851.0,Rejected,14,Sports & Fitness
RET003330,ORD0017449,PROD0472,CUST00001,2023-12-02,Wrong Item,79374.0,Refunded,10,Home & Kitchen
RET003331,ORD0017451,PROD0501,CUST00950,2024-11-09,Wrong Item,19576.0,Pending,9,Home & Kitchen
RET003332,ORD0017451,PROD0693,CUST00950,2024-11-09,Better Price Found,3024.0,Refunded,7,Toys & Games
RET003333,ORD0017451,PROD0735,CUST00950,2024-11-09,Changed Mind,1988.0,Refunded,6,Office Supplies
RET003334,ORD0017462,PROD0124,CUST02683,2020-08-23,Changed Mind,2782.0,Refunded,8,Fashion
RET003335,ORD0017464,PROD0197,CUST00721,2021-02-07,Size Issue,2828.0,Refunded,9,Beauty & Health
RET003336,ORD0017488,PROD0429,CUST02062,2023-05-14,Size Issue,1052.0,Refunded,3,Office Supplies
RET003337,ORD0017493,PROD0142,CUST01207,2023-04-20,Wrong Item,3168.0,Refunded,10,Grocery
RET003338,ORD0017506,PROD0325,CUST05000,2023-05-19,Size Issue,18932.0,Refunded,3,Automotive
RET003339,ORD0017543,PROD0466,CUST00318,2022-03-06,Changed Mind,33293.0,Refunded,11,Home & Kitchen
RET003340,ORD0017543,PROD0577,CUST00318,2022-03-06,Changed Mind,25776.0,Refunded,10,Office Supplies
RET003341,ORD0017583,PROD0792,CUST02511,2020-07-25,Size Issue,324.0,Pending,5,Books
RET003342,ORD0017583,PROD0534,CUST02511,2020-07-25,Defective Product,5372.0,Refunded,6,Toys & Games
RET003343,ORD0017583,PROD0680,CUST02511,2020-07-25,Size Issue,7822.0,Refunded,11,Office Supplies
RET003344,ORD0017606,PROD0418,CUST03981,2021-03-29,Defective Product,1258.0,Rejected,3,Books
RET003345,ORD0017610,PROD0463,CUST03299,2021-09-02,Defective Product,2351.0,Refunded,6,Sports & Fitness
RET003346,ORD0017610,PROD0396,CUST03299,2021-09-02,Defective Product,109016.0,Pending,6,Home & Kitchen
RET003347,ORD0017610,PROD0404,CUST03299,2021-09-02,Wrong Item,3950.0,Refunded,8,Automotive
RET003348,ORD0017610,PROD0599,CUST03299,2021-09-02,Better Price Found,56200.0,Refunded,11,Home & Kitchen
RET003349,ORD0017615,PROD0404,CUST01307,2021-03-26,Defective Product,3950.0,Refunded,3,Automotive
RET003350,ORD0017615,PROD0453,CUST01307,2021-03-26,Damaged in Transit,2313.0,Refunded,12,Beauty & Health
RET003351,ORD0017615,PROD0302,CUST01307,2021-03-26,Changed Mind,6618.0,Refunded,7,Beauty & Health
RET003352,ORD0017619,PROD0687,CUST03806,2024-07-14,Better Price Found,11929.0,Refunded,7,Automotive
RET003353,ORD0017638,PROD0712,CUST00955,2022-10-30,Damaged in Transit,18383.0,Pending,6,Home & Kitchen
RET003354,ORD0017642,PROD0295,CUST03535,2022-11-07,Better Price Found,524.0,Pending,9,Toys & Games
RET003355,ORD0017651,PROD0289,CUST02135,2020-02-04,Better Price Found,3560.0,Refunded,10,Books
RET003356,ORD0017651,PROD0275,CUST02135,2020-02-04,Wrong Item,1266.0,Refunded,3,Grocery
RET003357,ORD0017663,PROD0012,CUST01492,2021-08-05,Wrong Item,468.0,Refunded,11,Grocery
RET003358,ORD0017663,PROD0216,CUST01492,2021-08-05,Better Price Found,11507.0,Refunded,3,Fashion
RET003359,ORD0017675,PROD0609,CUST02524,2020-11-29,Changed Mind,3304.0,Refunded,6,Fashion
RET003360,ORD0017675,PROD0210,CUST02524,2020-11-29,Better Price Found,13926.0,Refunded,13,Home & Kitchen
RET003361,ORD0017680,PROD0145,CUST04194,2022-08-10,Changed Mind,10104.0,Refunded,14,Sports & Fitness
RET003362,ORD0017688,PROD0039,CUST04391,2021-10-17,Damaged in Transit,4890.0,Refunded,9,Automotive
RET003363,ORD0017713,PROD0312,CUST04769,2023-05-04,Wrong Item,64497.0,Refunded,10,Sports & Fitness
RET003364,ORD0017713,PROD0209,CUST04769,2023-05-04,Wrong Item,30561.0,Refunded,12,Sports & Fitness
RET003365,ORD0017713,PROD0259,CUST04769,2023-05-04,Size Issue,3045.0,Refunded,13,Fashion
RET003366,ORD0017713,PROD0126,CUST04769,2023-05-04,Damaged in Transit,20828.0,Refunded,14,Fashion
RET003367,ORD0017724,PROD0158,CUST03462,2023-02-01,Changed Mind,7305.0,Refunded,4,Automotive
RET003368,ORD0017727,PROD0041,CUST01863,2024-08-15,Changed Mind,109417.0,Refunded,13,Electronics
RET003369,ORD0017727,PROD0729,CUST01863,2024-08-15,Damaged in Transit,764.0,Refunded,5,Books
RET003370,ORD0017727,PROD0212,CUST01863,2024-08-15,Changed Mind,2689.0,Pending,11,Fashion
RET003371,ORD0017727,PROD0181,CUST01863,2024-08-15,Size Issue,132.0,Refunded,13,Books
RET003372,ORD0017727,PROD0372,CUST01863,2024-08-15,Wrong Item,1476.0,Refunded,12,Books
RET003373,ORD0017729,PROD0463,CUST03216,2024-08-17,Defective Product,4702.0,Pending,9,Sports & Fitness
RET003374,ORD0017748,PROD0628,CUST03180,2020-05-01,Changed Mind,956.0,Refunded,4,Grocery
RET003375,ORD0017748,PROD0665,CUST03180,2020-05-01,Size Issue,92021.0,Pending,7,Electronics
RET003376,ORD0017748,PROD0515,CUST03180,2020-05-01,Defective Product,10732.0,Refunded,7,Sports & Fitness
RET003377,ORD0017748,PROD0652,CUST03180,2020-05-01,Damaged in Transit,4137.0,Refunded,11,Beauty & Health
RET003378,ORD0017770,PROD0083,CUST02903,2024-01-03,Better Price Found,2050.0,Refunded,10,Toys & Games
RET003379,ORD0017770,PROD0072,CUST02903,2024-01-03,Wrong Item,146420.0,Refunded,5,Electronics
RET003380,ORD0017770,PROD0022,CUST02903,2024-01-03,Changed Mind,25488.0,Refunded,4,Home & Kitchen
RET003381,ORD0017770,PROD0496,CUST02903,2024-01-03,Wrong Item,3288.0,Pending,11,Sports & Fitness
RET003382,ORD0017775,PROD0642,CUST00735,2024-10-03,Wrong Item,13846.0,Refunded,5,Automotive
RET003383,ORD0017775,PROD0589,CUST00735,2024-10-03,Changed Mind,3506.0,Refunded,5,Toys & Games
RET003384,ORD0017775,PROD0024,CUST00735,2024-10-03,Changed Mind,5636.0,Pending,7,Fashion
RET003385,ORD0017775,PROD0002,CUST00735,2024-10-03,Defective Product,5904.0,Pending,12,Toys & Games
RET003386,ORD0017778,PROD0484,CUST02132,2024-02-27,Wrong Item,55800.0,Rejected,9,Home & Kitchen
RET003387,ORD0017778,PROD0692,CUST02132,2024-02-27,Defective Product,2063.0,Pending,14,Office Supplies
RET003388,ORD0017778,PROD0511,CUST02132,2024-02-27,Damaged in Transit,4095.0,Refunded,13,Office Supplies
RET003389,ORD0017778,PROD0766,CUST02132,2024-02-27,Changed Mind,18032.0,Refunded,4,Home & Kitchen
